"","shape1F","shape2F","shape1E","shape2E","p0","p1","pF","pE","cF","cE","NEnrolledPts","EffStoppingBound","FutStoppingBound"
"285",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.97,83,23,9
"286",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.97,84,23,9
"287",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.97,85,23,9
"288",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.97,86,24,9
"289",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.97,87,24,9
"290",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.97,88,24,9
"291",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.97,89,25,10
"292",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.97,90,25,10
"293",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.97,91,25,10
"294",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.97,92,26,10
"295",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.97,93,26,10
"296",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.97,94,26,10
"297",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.97,95,27,10
"298",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.97,96,27,10
"299",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.97,97,27,10
"300",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.97,98,28,10
"301",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.97,99,28,10
"302",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.97,100,28,10
"303",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,1,-1,1
"304",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,2,-1,2
"305",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,3,-1,2
"306",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,4,-1,2
"307",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,5,0,2
"308",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,6,0,3
"309",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,7,0,3
"310",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,8,0,3
"311",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,9,0,3
"312",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,10,0,3
"313",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,11,1,3
"314",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,12,1,3
"315",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,13,1,3
"316",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,14,1,4
"317",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,15,2,4
"318",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,16,2,4
"319",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,17,2,4
"320",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,18,2,4
"321",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,19,3,4
"322",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,20,3,4
"323",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,21,3,4
"324",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,22,3,4
"325",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,23,4,5
"326",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,24,4,5
"327",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,25,4,5
"328",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,26,5,5
"329",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,27,5,5
"330",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,28,5,5
"331",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,29,5,5
"332",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,30,6,5
"333",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,31,6,5
"334",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,32,6,5
"335",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,33,7,6
"336",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,34,7,6
"337",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,35,7,6
"338",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,36,7,6
"339",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,37,8,6
"340",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,38,8,6
"341",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,39,8,6
"342",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,40,9,6
"343",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,41,9,6
"344",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,42,9,6
"345",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,43,10,6
"346",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,44,10,6
"347",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,45,10,7
"348",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,46,11,7
"349",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,47,11,7
"350",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,48,11,7
"351",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,49,12,7
"352",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,50,12,7
"353",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,51,12,7
"354",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,52,12,7
"355",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,53,13,7
"356",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,54,13,7
"357",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,55,13,7
"358",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,56,14,7
"359",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,57,14,8
"360",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,58,14,8
"361",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,59,15,8
"362",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,60,15,8
"363",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,61,15,8
"364",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,62,16,8
"365",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,63,16,8
"366",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,64,16,8
"367",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,65,17,8
"368",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,66,17,8
"369",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,67,17,8
"370",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,68,18,8
"371",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,69,18,8
"372",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,70,18,9
"373",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,71,19,9
"374",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,72,19,9
"375",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,73,19,9
"376",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,74,20,9
"377",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,75,20,9
"378",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,76,20,9
"379",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,77,21,9
"380",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,78,21,9
"381",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,79,21,9
"382",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,80,22,9
"383",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,81,22,9
"384",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,82,22,9
"385",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,83,23,10
"386",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,84,23,10
"387",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,85,23,10
"388",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,86,24,10
"389",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,87,24,10
"390",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,88,24,10
"391",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,89,25,10
"392",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,90,25,10
"393",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,91,25,10
"394",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,92,26,10
"395",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,93,26,10
"396",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,94,26,10
"397",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,95,27,10
"398",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,96,27,11
"399",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,97,27,11
"400",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,98,28,11
"401",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,99,28,11
"402",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.98,100,28,11
"403",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,1,-1,1
"404",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,2,-1,2
"405",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,3,-1,2
"406",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,4,-1,2
"407",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,5,0,3
"408",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,6,0,3
"409",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,7,0,3
"410",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,8,0,3
"411",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,9,0,3
"412",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,10,0,3
"413",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,11,1,4
"414",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,12,1,4
"415",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,13,1,4
"416",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,14,1,4
"417",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,15,2,4
"418",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,16,2,4
"419",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,17,2,4
"420",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,18,2,4
"421",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,19,3,5
"422",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,20,3,5
"423",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,21,3,5
"424",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,22,3,5
"425",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,23,4,5
"426",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,24,4,5
"427",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,25,4,5
"428",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,26,5,5
"429",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,27,5,5
"430",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,28,5,6
"431",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,29,5,6
"432",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,30,6,6
"433",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,31,6,6
"434",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,32,6,6
"435",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,33,7,6
"436",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,34,7,6
"437",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,35,7,6
"438",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,36,7,6
"439",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,37,8,6
"440",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,38,8,6
"441",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,39,8,7
"442",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,40,9,7
"443",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,41,9,7
"444",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,42,9,7
"445",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,43,10,7
"446",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,44,10,7
"447",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,45,10,7
"448",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,46,11,7
"449",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,47,11,7
"450",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,48,11,7
"451",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,49,12,7
"452",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,50,12,8
"453",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,51,12,8
"454",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,52,12,8
"455",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,53,13,8
"456",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,54,13,8
"457",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,55,13,8
"458",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,56,14,8
"459",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,57,14,8
"460",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,58,14,8
"461",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,59,15,8
"462",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,60,15,8
"463",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,61,15,8
"464",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,62,16,9
"465",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,63,16,9
"466",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,64,16,9
"467",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,65,17,9
"468",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,66,17,9
"469",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,67,17,9
"470",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,68,18,9
"471",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,69,18,9
"472",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,70,18,9
"473",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,71,19,9
"474",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,72,19,9
"475",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,73,19,9
"476",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,74,20,10
"477",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,75,20,10
"478",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,76,20,10
"479",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,77,21,10
"480",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,78,21,10
"481",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,79,21,10
"482",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,80,22,10
"483",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,81,22,10
"484",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,82,22,10
"485",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,83,23,10
"486",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,84,23,10
"487",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,85,23,10
"488",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,86,24,10
"489",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,87,24,11
"490",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,88,24,11
"491",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,89,25,11
"492",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,90,25,11
"493",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,91,25,11
"494",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,92,26,11
"495",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,93,26,11
"496",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,94,26,11
"497",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,95,27,11
"498",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,96,27,11
"499",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,97,27,11
"500",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,98,28,11
"501",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,99,28,11
"502",0.3,0.7,0.001,0.001,0.05,0.4,0.4,0.05,0.01,0.99,100,28,12
"503",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,1,-1,1
"504",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,2,-1,1
"505",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,3,0,2
"506",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,4,0,2
"507",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,5,0,2
"508",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,6,1,2
"509",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,7,1,2
"510",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,8,1,2
"511",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,9,2,3
"512",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,10,2,3
"513",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,11,2,3
"514",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,12,3,3
"515",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,13,3,3
"516",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,14,4,3
"517",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,15,4,3
"518",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,16,5,3
"519",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,17,5,3
"520",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,18,6,4
"521",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,19,6,4
"522",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,20,7,4
"523",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,21,7,4
"524",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,22,7,4
"525",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,23,8,4
"526",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,24,8,4
"527",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,25,9,4
"528",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,26,9,4
"529",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,27,10,4
"530",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,28,10,4
"531",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,29,11,4
"532",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,30,11,5
"533",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,31,12,5
"534",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,32,12,5
"535",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,33,13,5
"536",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,34,13,5
"537",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,35,14,5
"538",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,36,14,5
"539",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,37,15,5
"540",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,38,15,5
"541",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,39,16,5
"542",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,40,16,5
"543",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,41,17,5
"544",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,42,17,6
"545",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,43,18,6
"546",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,44,18,6
"547",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,45,19,6
"548",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,46,19,6
"549",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,47,20,6
"550",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,48,21,6
"551",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,49,21,6
"552",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,50,22,6
"553",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,51,22,6
"554",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,52,23,6
"555",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,53,23,6
"556",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,54,24,6
"557",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,55,24,7
"558",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,56,25,7
"559",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,57,25,7
"560",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,58,26,7
"561",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,59,26,7
"562",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,60,27,7
"563",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,61,27,7
"564",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,62,28,7
"565",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,63,28,7
"566",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,64,29,7
"567",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,65,29,7
"568",0.3,0.7,0.001,0.001,0.05,0.6,0.6,0.05,0.01,0.95,66,30,7
